song_id,artist_id,artist_name,duration,explicit,song_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,analysis_url
0l2HaL3nbp9AFJ428p4yaA,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,264773,False,Summertime Sadness,54,0.563,0.646,1,-6.864,0,0.033,0.0485,4.36e-06,0.118,0.246,111.972,4,https://api.spotify.com/v1/audio-analysis/0l2HaL3nbp9AFJ428p4yaA
5A6BJLZArq1MPjsnmcuk5f,1bqxdqvUtPWZri43cKHac8,MAX,223846,False,Lights Down Low,69,0.623,0.493,5,-7.727,0,0.0338,0.0632,0,0.104,0.594,81.019,4,https://api.spotify.com/v1/audio-analysis/5A6BJLZArq1MPjsnmcuk5f
0kD586ste6xyDRqUYhVlCh,0vqJkZ0RpLZixt3lTmD8vP,Whethan,205333,False,Savage (feat. Flux Pavilion & MAX),69,0.679,0.662,7,-5.861,1,0.0773,0.151,0,0.376,0.365,90.054,4,https://api.spotify.com/v1/audio-analysis/0kD586ste6xyDRqUYhVlCh
37E67w4QO3X94n2E4acUbU,6J4zegMTYP4nGJSpSDvy49,Rain Man,205500,False,Do You Still Feel? (feat. MAX),60,0.501,0.728,0,-5.293,1,0.0387,0.157,1.1e-06,0.112,0.365,80.044,4,https://api.spotify.com/v1/audio-analysis/37E67w4QO3X94n2E4acUbU
0dzKKW6FzIT7C38BdQBbgw,4xnMDfgEmXZEEDdITKcGuE,Audien,200586,False,One More Weekend,59,0.664,0.902,2,-2.155,1,0.0431,0.377,0,0.0819,0.364,110.029,4,https://api.spotify.com/v1/audio-analysis/0dzKKW6FzIT7C38BdQBbgw
62bZ9ZzGK8hoE1m8IV1Idk,4JznCAfxUluG6YAdAiM0YE,Not Your Dope,222000,False,Indestructible (feat. MAX),57,0.598,0.727,4,-5.344,0,0.0515,0.0389,2.45e-06,0.0903,0.43,160.088,4,https://api.spotify.com/v1/audio-analysis/62bZ9ZzGK8hoE1m8IV1Idk
0kn9QwZW8Ow9eTuZgxVEz8,2BHswvFd8tMBizVWGcAMLm,Kurt Hugo Schneider,228387,False,Sweater Weather,50,0.606,0.328,10,-7.824,1,0.0305,0.876,0,0.138,0.393,124.041,4,https://api.spotify.com/v1/audio-analysis/0kn9QwZW8Ow9eTuZgxVEz8
0MtMx5gt6kM2W7tD26Jp5H,1bqxdqvUtPWZri43cKHac8,MAX,203040,False,Gibberish,53,0.508,0.651,8,-4.838,1,0.376,0.0167,0,0.29,0.601,84.02,4,https://api.spotify.com/v1/audio-analysis/0MtMx5gt6kM2W7tD26Jp5H
7Jve5o4LQN515IpsAsrXoD,1bqxdqvUtPWZri43cKHac8,MAX,177268,False,Meteor,52,0.474,0.535,9,-7.314,0,0.0566,0.146,0.00152,0.37,0.385,72.041,4,https://api.spotify.com/v1/audio-analysis/7Jve5o4LQN515IpsAsrXoD
3gY5KTD7UdL1HO3Izrjbmy,1bqxdqvUtPWZri43cKHac8,MAX,206040,False,Lights Down Low - Not Your Dope Remix,52,0.639,0.681,0,-4.976,0,0.0376,0.0802,0,0.281,0.445,80.999,4,https://api.spotify.com/v1/audio-analysis/3gY5KTD7UdL1HO3Izrjbmy
46aXcs2gSheBtZibRfwRzh,1bqxdqvUtPWZri43cKHac8,MAX,216319,False,Lights Down Low - Not Your Dope Remix,49,0.596,0.745,0,-4.314,0,0.0358,0.0208,3.63e-06,0.209,0.595,81.064,4,https://api.spotify.com/v1/audio-analysis/46aXcs2gSheBtZibRfwRzh
7iNIg7XDEaYECfWD5dJ9Va,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,189466,False,Friends (with BloodPop®),84,0.744,0.752,8,-5.316,1,0.0368,0.00398,0,0.307,0.65,104.99,4,https://api.spotify.com/v1/audio-analysis/7iNIg7XDEaYECfWD5dJ9Va
50kpGaPAhYJ3sGmk6vplg0,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,233720,False,Love Yourself,76,0.607,0.376,4,-9.954,1,0.453,0.856,0,0.285,0.545,102.541,4,https://api.spotify.com/v1/audio-analysis/50kpGaPAhYJ3sGmk6vplg0
09CtPGIpYB4BrO8qb1RGsF,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,200786,False,Sorry,74,0.605,0.768,0,-3.724,0,0.0476,0.0865,0,0.308,0.414,100.209,4,https://api.spotify.com/v1/audio-analysis/09CtPGIpYB4BrO8qb1RGsF
4B0JvthVoAAuygILe3n4Bs,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,205680,False,What Do You Mean?,72,0.837,0.571,5,-8.273,0,0.0922,0.61,0.000898,0.0849,0.801,125.034,4,https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs
61uyGDPJ06MkxJtHgPmuyO,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,208120,False,Company,69,0.617,0.8,4,-5.024,0,0.0654,0.147,0,0.0852,0.42,94.985,4,https://api.spotify.com/v1/audio-analysis/61uyGDPJ06MkxJtHgPmuyO
2IjyFRCRn8x1bEquOM3vxg,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,210160,False,Purpose,68,0.484,0.285,0,-10.863,1,0.0397,0.899,0,0.121,0.302,126.749,4,https://api.spotify.com/v1/audio-analysis/2IjyFRCRn8x1bEquOM3vxg
5YNf9s8WE3iF33YaFNrgpa,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,203800,False,What Do You Mean? - Acoustic,60,0.778,0.36,8,-10.656,1,0.0462,0.827,0,0.104,0.738,124.911,4,https://api.spotify.com/v1/audio-analysis/5YNf9s8WE3iF33YaFNrgpa
7xapw9Oy21WpfEcib2ErSA,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,182946,False,Mistletoe,66,0.672,0.565,6,-9.124,0,0.05,0.527,0,0.0895,0.844,161.955,4,https://api.spotify.com/v1/audio-analysis/7xapw9Oy21WpfEcib2ErSA
0SNIAtRCPVVLoGEPcuHSIc,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,199946,False,I'll Show You,65,0.314,0.611,9,-6.691,0,0.129,0.0427,6.28e-05,0.184,0.0604,191.447,4,https://api.spotify.com/v1/audio-analysis/0SNIAtRCPVVLoGEPcuHSIc
0171XsIM2xyeXRr6wsugEI,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,171333,False,Boyfriend,64,0.711,0.554,1,-6.099,1,0.0502,0.0269,0.00776,0.101,0.348,96.972,4,https://api.spotify.com/v1/audio-analysis/0171XsIM2xyeXRr6wsugEI
2ekn2ttSfGqwhhate0LSR0,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,208826,False,New Rules,96,0.756,0.682,9,-6.577,0,0.0753,0.00274,8.85e-06,0.147,0.589,116.008,4,https://api.spotify.com/v1/audio-analysis/2ekn2ttSfGqwhhate0LSR0
3ebXMykcMXOcLeJ9xZ17XH,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,220883,False,Scared to Be Lonely,85,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,4,https://api.spotify.com/v1/audio-analysis/3ebXMykcMXOcLeJ9xZ17XH
2eAAEa8pxKF7My0EO4rFgR,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,178583,True,Blow Your Mind (Mwah),75,0.654,0.796,2,-4.761,0,0.122,0.0188,0,0.0948,0.491,108.854,4,https://api.spotify.com/v1/audio-analysis/2eAAEa8pxKF7My0EO4rFgR
76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,218173,True,IDGAF,76,0.836,0.552,7,-5.66,1,0.0851,0.0433,0,0.0773,0.525,97.036,4,https://api.spotify.com/v1/audio-analysis/76cy1WJvNGJTj78UqeA5zr
7FCfMXYTIiQ9b4hDYs4Iol,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,202914,False,Be The One,72,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32e-05,0.056,0.368,87.46,4,https://api.spotify.com/v1/audio-analysis/7FCfMXYTIiQ9b4hDYs4Iol
4P76CEIXrrWT2cgS1YrTMr,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,205720,False,Genesis,71,0.715,0.572,7,-6.853,1,0.0745,0.0244,0,0.26,0.429,113.02,4,https://api.spotify.com/v1/audio-analysis/4P76CEIXrrWT2cgS1YrTMr
29CjkGjZnDVdJsfbRoNOGJ,60d24wfXkVzDSfLS6hyCjZ,Martin Garrix,257357,False,Scared To Be Lonely (Acoustic Version),70,0.365,0.2,4,-10.972,1,0.0345,0.697,0,0.0804,0.133,128.042,4,https://api.spotify.com/v1/audio-analysis/29CjkGjZnDVdJsfbRoNOGJ
2OWKDTonST8HNko3dBlPPp,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,203769,False,Lost In Your Light (feat. Miguel),67,0.646,0.772,2,-3.826,1,0.0564,0.000402,0,0.102,0.414,117.097,4,https://api.spotify.com/v1/audio-analysis/2OWKDTonST8HNko3dBlPPp
0gtSPYz0OHoF7k09Auq1uC,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,171946,False,Thinking 'Bout You,66,0.802,0.481,4,-5.132,0,0.043,0.0856,0,0.152,0.468,90.973,4,https://api.spotify.com/v1/audio-analysis/0gtSPYz0OHoF7k09Auq1uC
4nYsmWkuTaowTMy4gskmBw,04gDigrS5kc9YWfZHwBETP,Maroon 5,199849,False,What Lovers Do (feat. SZA),82,0.792,0.612,5,-5.212,0,0.0693,0.0805,3.83e-06,0.0852,0.42,109.959,4,https://api.spotify.com/v1/audio-analysis/4nYsmWkuTaowTMy4gskmBw
4llK75pXNWZz6KAho2Gp16,04gDigrS5kc9YWfZHwBETP,Maroon 5,259453,False,She Will Be Loved - Radio Mix,70,0.641,0.667,0,-5.505,0,0.0254,0.249,0,0.0987,0.51,102.002,4,https://api.spotify.com/v1/audio-analysis/4llK75pXNWZz6KAho2Gp16
0rGCh6Ghy785e9wmjwNv4S,04gDigrS5kc9YWfZHwBETP,Maroon 5,193603,False,Help Me Out (with Julia Michaels),68,0.932,0.574,11,-4.885,1,0.0729,0.479,2.63e-05,0.107,0.533,115.079,4,https://api.spotify.com/v1/audio-analysis/0rGCh6Ghy785e9wmjwNv4S
3PGdPUMdUg7a3Tgr5gkfKK,04gDigrS5kc9YWfZHwBETP,Maroon 5,214265,False,Don't Wanna Know (feat. Kendrick Lamar),68,0.776,0.62,7,-6.198,1,0.067,0.341,0,0.0978,0.427,100.025,4,https://api.spotify.com/v1/audio-analysis/3PGdPUMdUg7a3Tgr5gkfKK
4lUnFLtn8w3W76FiYDRzmO,04gDigrS5kc9YWfZHwBETP,Maroon 5,190642,False,Wait,76,0.648,0.603,8,-5.098,1,0.0507,0.0803,0,0.112,0.488,126.116,4,https://api.spotify.com/v1/audio-analysis/4lUnFLtn8w3W76FiYDRzmO
50QWA5PR501dIe2KkJkHRR,04gDigrS5kc9YWfZHwBETP,Maroon 5,234308,True,Cold (feat. Future),68,0.699,0.718,9,-6.295,0,0.116,0.13,0,0.043,0.52,99.915,4,https://api.spotify.com/v1/audio-analysis/50QWA5PR501dIe2KkJkHRR
2iuZJX9X9P0GKaE93xcPjk,04gDigrS5kc9YWfZHwBETP,Maroon 5,235492,True,Sugar,73,0.751,0.768,1,-7.089,1,0.0346,0.052,0,0.0848,0.881,120.084,4,https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk
7LcfRTgAVTs5pQGEQgUEzN,04gDigrS5kc9YWfZHwBETP,Maroon 5,201160,False,Moves Like Jagger - Studio Recording From The Voice Performance,69,0.714,0.748,11,-4.471,0,0.0546,0.0106,0,0.325,0.586,128.03,4,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN
1LmN9SSHISbtp9LoaR5ZVJ,04gDigrS5kc9YWfZHwBETP,Maroon 5,231386,True,Payphone,68,0.74,0.746,4,-4.696,1,0.0424,0.0198,0,0.363,0.505,110.01,4,https://api.spotify.com/v1/audio-analysis/1LmN9SSHISbtp9LoaR5ZVJ
6ECp64rv50XVz93WvxXMGF,04gDigrS5kc9YWfZHwBETP,Maroon 5,206200,False,This Love,67,0.714,0.859,5,-4.634,0,0.0372,0.0556,0,0.118,0.755,95.034,4,https://api.spotify.com/v1/audio-analysis/6ECp64rv50XVz93WvxXMGF
7EVk9tRb6beJLTHrg6AkY9,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,241874,False,Tuesday (feat. Danelle Sandoval),80,0.841,0.639,9,-6.052,0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,4,https://api.spotify.com/v1/audio-analysis/7EVk9tRb6beJLTHrg6AkY9
0xedZw4tBgVZdsB8w7r5aG,1zNqDE7qDGCsyzJwohVaoX,Anne-Marie,180937,False,Ciao Adios - Burak Yeter Remix,58,0.773,0.839,4,-5.68,0,0.14,0.0636,2.31e-06,0.328,0.658,123.001,4,https://api.spotify.com/v1/audio-analysis/0xedZw4tBgVZdsB8w7r5aG
0p9CxedETjZllbtlMsSyIk,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,159314,False,GO 2.0,54,0.673,0.649,5,-6.483,1,0.0525,0.0883,0.000133,0.0655,0.38,94.999,4,https://api.spotify.com/v1/audio-analysis/0p9CxedETjZllbtlMsSyIk
1ZE2tVxtf701Iog1ayvckn,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,180833,False,Echo,51,0.755,0.892,5,-4.234,1,0.0333,0.0625,8.29e-05,0.201,0.323,115.013,4,https://api.spotify.com/v1/audio-analysis/1ZE2tVxtf701Iog1ayvckn
5WfyvRCEuXm2ymX5QWZCdH,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,204501,False,Tuesday (feat. Danelle Sandoval) - Harmo & Vibes Remix,48,0.824,0.816,9,-5.412,0,0.104,0.0175,0.00394,0.0402,0.555,124.406,4,https://api.spotify.com/v1/audio-analysis/5WfyvRCEuXm2ymX5QWZCdH
10rvU9XyS4DIbGX6HPihWI,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,216500,False,Happy,47,0.72,0.765,5,-5.132,0,0.0285,0.251,0.000198,0.304,0.578,119.982,4,https://api.spotify.com/v1/audio-analysis/10rvU9XyS4DIbGX6HPihWI
7og592Y1gNAa2pXHKwIFeM,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,171706,False,Tuesday (feat. Danelle Sandoval) - HEYHEY Remix,45,0.714,0.872,7,-4.046,1,0.086,0.129,0.0179,0.379,0.359,119.98,4,https://api.spotify.com/v1/audio-analysis/7og592Y1gNAa2pXHKwIFeM
5nT6M51VlVyJcHeIBdVILe,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,285256,False,Tuesday (feat. Danelle Sandoval) - Manuel Riva remix,43,0.862,0.876,9,-5.206,0,0.0534,0.00375,0.108,0.0376,0.73,121.998,4,https://api.spotify.com/v1/audio-analysis/5nT6M51VlVyJcHeIBdVILe
33hkoC8QXPttmb7JqwtQT6,1asECxd7DPIjTLu8NTc3ZA,Reyko,201113,False,Spinning Over You - Burak Yeter Remix,24,0.644,0.857,1,-3.579,0,0.0365,0.025,0.0921,0.0926,0.516,105.993,4,https://api.spotify.com/v1/audio-analysis/33hkoC8QXPttmb7JqwtQT6
5111B0rIn7Dhhe1jPrpubM,4ON1ruy5ijE7ZPQthbrkgI,Burak Yeter,400564,False,"Karar Verdim - Feat. Nesli, 2009 Club Mix",35,0.786,0.696,10,-6.951,1,0.0749,0.00131,0.852,0.353,0.343,133.988,4,https://api.spotify.com/v1/audio-analysis/5111B0rIn7Dhhe1jPrpubM
5yFSF6qQA1rcLsQRnBsZgb,7vk5e3vY1uw9plTHJAMwjN,Alan Walker,199111,False,All Falls Down,84,0.658,0.678,1,-4.407,1,0.058,0.303,0,0.361,0.662,97.976,4,https://api.spotify.com/v1/audio-analysis/5yFSF6qQA1rcLsQRnBsZgb
2S2od3hT7ceytw7d1pTRuE,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,193961,False,Again,82,0.664,0.738,9,-4.095,0,0.0338,0.188,5.75e-05,0.135,0.203,119.973,4,https://api.spotify.com/v1/audio-analysis/2S2od3hT7ceytw7d1pTRuE
2BrzlUj1u1CtvaJDGIKpsP,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,242081,False,Make Me (Cry),74,0.588,0.471,0,-7.287,1,0.0577,0.592,0.00146,0.0733,0.209,152.881,4,https://api.spotify.com/v1/audio-analysis/2BrzlUj1u1CtvaJDGIKpsP
5R4HqXCZ6uTjxxnGdLt2S6,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,192731,True,Stay Together,73,0.659,0.589,8,-4.004,1,0.0541,0.174,0,0.095,0.339,72.015,4,https://api.spotify.com/v1/audio-analysis/5R4HqXCZ6uTjxxnGdLt2S6
5fbeWfU4fnLobWibtLTzdQ,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,212309,False,Almost Famous,64,0.62,0.551,4,-3.515,1,0.0277,0.588,0,0.115,0.386,109.979,4,https://api.spotify.com/v1/audio-analysis/5fbeWfU4fnLobWibtLTzdQ
0IYbYGGVKQGlcaIu9Bs1Iz,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,187636,False,I'm Stuck,64,0.859,0.562,2,-7.645,1,0.118,0.234,0.00154,0.0796,0.535,123.031,4,https://api.spotify.com/v1/audio-analysis/0IYbYGGVKQGlcaIu9Bs1Iz
6pi5pkhF9B4nKb36iUlvOa,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,232906,False,Make Me (Cry) [Acoustic Version],51,0.604,0.261,0,-7.736,1,0.0598,0.886,0,0.142,0.361,77.245,4,https://api.spotify.com/v1/audio-analysis/6pi5pkhF9B4nKb36iUlvOa
32UYv824yAFudetfrdXpYh,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,204387,False,Make Me (Cry) - Marshmello Remix,50,0.588,0.859,0,-4.174,1,0.0909,0.00465,0.000356,0.0807,0.493,154.797,4,https://api.spotify.com/v1/audio-analysis/32UYv824yAFudetfrdXpYh
6o0mWgrRlLjiiHbvpehEII,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,154497,False,Again - Acoustic Version,54,0.505,0.293,9,-5.399,0,0.0542,0.805,0,0.383,0.17,99.426,1,https://api.spotify.com/v1/audio-analysis/6o0mWgrRlLjiiHbvpehEII
5TN42y2ut6ATB0IDEEgQay,55fhWPvDiMpLnE4ZzNXZyW,Noah Cyrus,179112,False,It's Beginning to Look a Lot Like Christmas,46,0.735,0.237,4,-8.827,1,0.0396,0.834,0,0.0901,0.508,94.144,4,https://api.spotify.com/v1/audio-analysis/5TN42y2ut6ATB0IDEEgQay
1f5cbQtDrykjarZVrShaDI,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,209269,True,Drowning (feat. Kodak Black),80,0.839,0.81,5,-5.274,0,0.0568,0.501,0,0.117,0.814,129.014,4,https://api.spotify.com/v1/audio-analysis/1f5cbQtDrykjarZVrShaDI
2vaMWMPMgsWX4fwJiKmdWm,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,174012,True,Undefeated (feat. 21 Savage),80,0.717,0.753,7,-4.609,0,0.311,0.293,0,0.158,0.631,169.857,4,https://api.spotify.com/v1/audio-analysis/2vaMWMPMgsWX4fwJiKmdWm
5uQOauh47VFt3B2kV9kRXw,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,128156,True,My Shit,77,0.812,0.621,5,-8.3,1,0.0515,0.244,0,0.099,0.847,77.998,4,https://api.spotify.com/v1/audio-analysis/5uQOauh47VFt3B2kV9kRXw
5de7ci7TFqbQ1PFgKAD7MR,21WS9wngs9AqFckK7yYJPM,PnB Rock,249240,True,"Horses (with PnB Rock, Kodak Black & A Boogie Wit da Hoodie)",77,0.703,0.661,6,-3.885,1,0.0539,0.0517,0,0.34,0.495,149.906,4,https://api.spotify.com/v1/audio-analysis/5de7ci7TFqbQ1PFgKAD7MR
3AMnOVxEHUgVrythGgqPhI,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,214853,True,Say A',71,0.831,0.814,5,-5.18,1,0.474,0.391,0,0.109,0.846,161.041,4,https://api.spotify.com/v1/audio-analysis/3AMnOVxEHUgVrythGgqPhI
1AH60dMaEfNjzDoUIFwIQi,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,258158,True,Beast Mode (feat. PnB Rock & YoungBoy Never Broke Again),70,0.611,0.478,0,-5.839,1,0.107,0.035,0,0.107,0.138,172.076,4,https://api.spotify.com/v1/audio-analysis/1AH60dMaEfNjzDoUIFwIQi
5uZm7EFtP5aoTJvx5gv9Xf,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,174192,True,Jungle,72,0.538,0.52,7,-11.063,0,0.737,0.308,0,0.214,0.551,180.274,4,https://api.spotify.com/v1/audio-analysis/5uZm7EFtP5aoTJvx5gv9Xf
2BJpuAoDeQ1QuPvnryfAWK,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,197666,True,No Promises,72,0.759,0.646,5,-7.815,0,0.304,0.0164,0,0.137,0.242,145.005,4,https://api.spotify.com/v1/audio-analysis/2BJpuAoDeQ1QuPvnryfAWK
2FTeQQ5Rg9tBpgpTF5mnhE,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,246987,True,Still Think About You,72,0.946,0.646,5,-6.604,1,0.21,0.219,0,0.0643,0.961,127.978,4,https://api.spotify.com/v1/audio-analysis/2FTeQQ5Rg9tBpgpTF5mnhE
0q5DrtpnnGpOvBy5nnPMbe,31W5EY0aAly4Qieq6OFu6I,A Boogie Wit da Hoodie,184000,True,Timeless (DJ SPINKING),71,0.569,0.761,5,-6.071,0,0.475,0.261,6.71e-06,0.0748,0.325,180.122,4,https://api.spotify.com/v1/audio-analysis/0q5DrtpnnGpOvBy5nnPMbe
0GzmMQizDeA2NVMUaZksv0,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,209733,False,Mi Gente (feat. Beyoncé),79,0.749,0.717,11,-6.358,0,0.0797,0.0227,0,0.263,0.4,104.967,4,https://api.spotify.com/v1/audio-analysis/0GzmMQizDeA2NVMUaZksv0
4ipnJyDU3Lq15qBAYNqlqK,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,189440,False,Mi Gente,87,0.535,0.678,11,-4.906,0,0.0998,0.0164,1.31e-05,0.128,0.287,102.681,4,https://api.spotify.com/v1/audio-analysis/4ipnJyDU3Lq15qBAYNqlqK
0atfY1ew83Ql9nNnJiD2t5,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,265746,False,Bonita,84,0.782,0.864,5,-1.749,0,0.0402,0.0116,0.00268,0.292,0.866,96.049,4,https://api.spotify.com/v1/audio-analysis/0atfY1ew83Ql9nNnJiD2t5
0k23rRi1B8ZHrKtzECGoyk,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,201280,False,Sigo Extrañándote,77,0.89,0.86,9,-4.267,1,0.245,0.188,7.54e-05,0.215,0.928,93.013,4,https://api.spotify.com/v1/audio-analysis/0k23rRi1B8ZHrKtzECGoyk
4zii9cq9ZgxYJFnaxM3Tul,6vXTefBL93Dj5IqAWq6OTv,French Montana,214000,True,Unforgettable - Latin Remix,76,0.749,0.784,8,-5.271,0,0.171,0.0714,0.00102,0.101,0.655,97.985,4,https://api.spotify.com/v1/audio-analysis/4zii9cq9ZgxYJFnaxM3Tul
456xBIOmLRoLzCvCzZrWge,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,205600,False,Safari,74,0.707,0.686,0,-4.328,1,0.209,0.529,2.72e-06,0.127,0.629,180.08,4,https://api.spotify.com/v1/audio-analysis/456xBIOmLRoLzCvCzZrWge
2joKSGkqac0LIwYG9Ghrwq,1vyhD5VmyZ7KMfW5gqLgo5,J Balvin,243560,True,Si Tu Novio Te Deja Sola,74,0.718,0.462,3,-9.452,0,0.0614,0.534,0,0.103,0.501,121.933,4,https://api.spotify.com/v1/audio-analysis/2joKSGkqac0LIwYG9Ghrwq
5uCax9HTNlzGybIStD3vDh,4IWBUUAFIplrNtaOHcJPRM,James Arthur,211466,False,Say You Won't Let Go,85,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4,https://api.spotify.com/v1/audio-analysis/5uCax9HTNlzGybIStD3vDh
0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,James Arthur,246880,False,Can I Be Him,81,0.696,0.543,11,-6.164,1,0.0489,0.308,0,0.0939,0.479,107.969,4,https://api.spotify.com/v1/audio-analysis/0VhgEqMTNZwYL1ARDLLNCX
6SUocL0caib4mLHe8ZrZzi,4WN5naL3ofxrVBgFpguzKo,Rudimental,232627,False,Sun Comes Up,79,0.619,0.858,10,-5.28,1,0.0929,0.00791,0,0.173,0.23,106.017,4,https://api.spotify.com/v1/audio-analysis/6SUocL0caib4mLHe8ZrZzi
5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,James Arthur,209440,False,Impossible,75,0.376,0.696,0,-4.785,0,0.0949,0.141,0,0.11,0.303,169.515,4,https://api.spotify.com/v1/audio-analysis/5yVIlYEHZxQVLyInCdldoS
5ooilrQAnOJbUjq7IDm8lY,4IWBUUAFIplrNtaOHcJPRM,James Arthur,222173,False,Safe Inside,73,0.317,0.547,8,-6.549,1,0.0366,0.187,0,0.121,0.11,117.332,4,https://api.spotify.com/v1/audio-analysis/5ooilrQAnOJbUjq7IDm8lY
5zvJELVKAnPkscGc5aLKJI,4IWBUUAFIplrNtaOHcJPRM,James Arthur,233466,False,Certain Things,70,0.406,0.62,9,-8.751,1,0.153,0.471,9.72e-05,0.0893,0.26,129.812,4,https://api.spotify.com/v1/audio-analysis/5zvJELVKAnPkscGc5aLKJI
5ASYKV7L20Xz5Cub2t4FeA,4IWBUUAFIplrNtaOHcJPRM,James Arthur,251013,False,Suicide,67,0.434,0.595,7,-5.312,1,0.0491,0.58,0,0.152,0.323,129.307,3,https://api.spotify.com/v1/audio-analysis/5ASYKV7L20Xz5Cub2t4FeA
0iVAPfPW2NkfxCqu0a1UBl,4IWBUUAFIplrNtaOHcJPRM,James Arthur,305160,False,Can I Be Him - Acoustic Live Version,66,0.483,0.248,9,-9.368,1,0.0502,0.91,0,0.713,0.415,98.136,4,https://api.spotify.com/v1/audio-analysis/0iVAPfPW2NkfxCqu0a1UBl
31YexNcOMVSFTEDGmQusSI,4IWBUUAFIplrNtaOHcJPRM,James Arthur,191080,False,I Am,66,0.476,0.592,6,-5.181,0,0.0644,0.394,0,0.15,0.325,81.976,4,https://api.spotify.com/v1/audio-analysis/31YexNcOMVSFTEDGmQusSI
0NPRq1Ti6JYKOqSyiVYWZT,4IWBUUAFIplrNtaOHcJPRM,James Arthur,234146,False,Back from the Edge,66,0.486,0.726,7,-4.441,0,0.0539,0.091,0,0.122,0.474,73.102,4,https://api.spotify.com/v1/audio-analysis/0NPRq1Ti6JYKOqSyiVYWZT
7MXVkk9YMctZqd1Srtv4MB,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,230453,True,Starboy,80,0.675,0.595,7,-7.033,1,0.284,0.168,3.36e-06,0.136,0.491,185.998,4,https://api.spotify.com/v1/audio-analysis/7MXVkk9YMctZqd1Srtv4MB
5GXAXm5YOmYT0kL5jHvYBt,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,269186,False,I Feel It Coming,71,0.768,0.813,0,-5.94,0,0.128,0.427,0,0.102,0.579,92.994,4,https://api.spotify.com/v1/audio-analysis/5GXAXm5YOmYT0kL5jHvYBt
