song_id,artist_id,duration,popularity,explicit,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,mode,key,track_number,artist_popularity,album_length,release_date,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,mode_confidence,key_confidence,num_bars,num_beats,num_tatums,num_sections,num_segments
1YA7YUyrxgSzf7IQDX1xcl,7jdFEYD2LTYjfwxOdlVjmc,208213,60,0,0.619,0.223,-8.237,0.03,0.964,5.86e-05,0.0883,0.179,81.414,4,0,8,1,76,1,9174,0.13478,184.95274,0.125,0.961,0.495,0.529,66,266,532,7,507
2OdpZeTpnbqPqBrclk2pib,7jdFEYD2LTYjfwxOdlVjmc,277266,59,0,0.336,0.345,-6.456,0.029,0.744,6.01e-06,0.182,0.0756,92.502,4,0,5,8,76,10,9680,2.96635,259.22177,0.078,0.547,0.696,0.616,103,415,830,10,635
5xMzazov0IHYllrc8U2K6F,2DlGxzQSjYe5N6G9nkYghR,215880,77,0,0.673,0.907,-3.716,0.074,0.123,0,0.423,0.768,109.04,4,0,1,1,82,1,10069,0.09896,211.22612,0.775,1.0,0.49,0.471,97,390,780,8,983
7h9sdbDEBfkWSmO4mzGED6,2DlGxzQSjYe5N6G9nkYghR,198586,77,0,0.743,0.917,-3.941,0.0968,0.0389,6.03e-06,0.265,0.491,112.941,4,1,4,1,82,1,10195,0.0985,196.39438,0.869,1.0,0.379,0.455,93,372,744,10,898
2hgzdQdnfWwtdpZbhZlV72,2DlGxzQSjYe5N6G9nkYghR,218234,74,0,0.757,0.678,-5.529,0.233,0.0472,9.14e-06,0.0654,0.82,120.075,4,0,8,1,82,1,9617,0.26694,211.98658,0.23,1.0,0.443,0.406,109,431,862,11,948
0Oe49j06Bjrxs8PltuVeaW,2DlGxzQSjYe5N6G9nkYghR,230906,63,0,0.763,0.679,-6.299,0.0981,0.0905,0.000553,0.0949,0.434,129.997,4,1,11,1,82,1,7746,0.42354,225.22776,0.85,1.0,0.484,0.534,127,493,986,12,1011
0tzixmHNQfE6S6SirSToxW,7slfeZO9LsJbWgpkIoXBUJ,237466,65,0,0.276,0.572,-7.818,0.0377,0.641,0,0.2,0.285,77.986,4,1,1,1,79,4,4366,3.11147,231.85125,0.116,0.989,0.586,0.566,77,306,612,10,753
6BUZX2MNhJs0p13ezYtOLp,2DlGxzQSjYe5N6G9nkYghR,225533,64,0,0.741,0.759,-5.096,0.12,0.0218,0,0.628,0.362,97.084,4,0,0,1,82,12,5475,0.34834,222.30204,0.049,1.0,0.443,0.511,90,360,720,10,891
2tergQtVsHUBYlL76Kx93c,2DlGxzQSjYe5N6G9nkYghR,211054,63,0,0.582,0.9,-3.5,0.117,0.227,0,0.31,0.373,147.901,4,0,2,1,82,1,9837,3.48299,200.2605,0.567,0.887,0.516,0.459,129,515,1030,10,777
4ZOyH6KjomjlqCz3oFqglr,2DlGxzQSjYe5N6G9nkYghR,187840,61,0,0.844,0.754,-5.46,0.207,0.00833,3.42e-06,0.0575,0.961,100.002,4,1,6,7,82,12,4736,0.27274,187.84,0.73,1.0,0.652,0.892,76,311,622,7,856
4d2hD63oUGU3s7L66JD0BE,2DlGxzQSjYe5N6G9nkYghR,237266,62,0,0.792,0.856,-5.236,0.067,0.0159,2.88e-06,0.0981,0.714,127.988,4,0,11,1,82,16,8260,0.08912,231.73515,0.787,1.0,0.707,0.724,128,501,1002,14,1008
7rOIWUhSfjWh4E7443PYE8,2DlGxzQSjYe5N6G9nkYghR,258666,61,1,0.701,0.601,-7.678,0.153,0.197,0,0.0649,0.564,83.433,4,0,11,4,82,11,3285,0.15084,243.93143,0.448,1.0,0.447,0.372,89,359,718,11,913
6rPO02ozF3bM7NnOV4h6s2,4V8Sr092TqfHkfAA5fXXqG,228826,83,0,0.63,0.815,-4.265,0.152,0.222,0,0.091,0.813,88.357,4,1,2,1,89,1,9992,0.0,224.09578,0.153,0.931,0.501,0.33,84,333,666,13,1019
0ERbK7qVqveCaBWIiYCrl3,5lwmRuXgjX8xIwlnauTZIP,204700,86,0,0.635,0.713,-6.909,0.0937,0.228,0,0.0506,0.749,179.864,4,1,11,10,86,18,10086,0.0,200.70748,0.449,1.0,0.421,0.355,151,608,1216,13,909
0gCPvo1GkbtPhMqg5Gbx1K,4VMYDCV2IEDYJArk749S6m,279613,79,0,0.728,0.541,-5.664,0.0318,0.17,0,0.118,0.206,130.025,4,1,1,1,95,1,10154,0.34812,273.07828,0.668,0.89,0.643,0.65,150,597,1194,11,1141
7CUYHcu0RnbOnMz4RuN07w,4V8Sr092TqfHkfAA5fXXqG,228200,79,0,0.618,0.793,-4.777,0.151,0.2,0,0.106,0.874,88.387,4,1,2,1,89,1,9898,0.44698,228.2,0.0,0.76,0.617,0.523,83,333,666,11,1054
3whrwq4DtvucphBPUogRuJ,4nDoRrQiYLoBzwC5BhVJzF,199095,83,0,0.751,0.579,-4.036,0.0321,0.398,2.28e-05,0.133,0.349,105.031,4,1,2,1,94,1,10197,0.11592,189.28327,0.605,1.0,0.829,1.0,83,340,680,11,743
4XCQtUoRSh22Ep18ULmDnT,3EiLUeyEcA6fbRPSHkG5kb,232240,83,0,0.701,0.845,-2.738,0.0668,0.118,7.8e-06,0.311,0.756,172.028,4,0,2,1,84,1,10140,0.11011,223.70685,0.435,1.0,0.66,0.562,164,658,1316,13,1033
